,Sample Name,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,Mineral
43307,AC4_EUH84_P,35.57044,0.031957,0.001934,33.87195,0.711344,29.80927,0.217556,,,0.018842,1.5e-05,Olivine
43308,AC4_EUH84_P,35.41975,0.02667,0.004326,33.15821,0.706821,29.75988,0.208881,,,0.038803,0.008638,Olivine
43309,AC4_EUH84_P,35.23732,0.025552,0.003017,32.71564,0.699447,29.96758,0.206045,,,0.020819,0.004607,Olivine
43310,AC4_EUH84_P,35.44178,0.020557,0.002579,32.53938,0.668701,30.29819,0.189303,,,0.013083,1.5e-05,Olivine
43311,AC4_EUH84_P,35.80618,0.020669,0.001865,32.09573,0.666903,31.05085,0.16444,,,0.007496,1.5e-05,Olivine
43312,AC4_EUH84_P,35.65893,0.018187,0.00306,31.57778,0.654227,31.02487,0.161086,,,0.006191,0.002042,Olivine
43313,AC4_EUH84_P,35.69607,0.01755,0.004709,31.54112,0.637409,31.36959,0.15975,,,0.008779,1.5e-05,Olivine
43314,AC4_EUH84_P,36.11308,0.018229,0.003098,31.39212,0.615789,31.76107,0.148713,,,0.006695,2.5e-05,Olivine
43315,AC4_EUH84_P,36.01926,0.015199,0.004704,30.5021,0.598153,32.48321,0.144905,,,0.005808,0.001789,Olivine
43316,AC4_EUH84_P,36.31727,0.015647,0.003625,29.68219,0.578548,32.56203,0.139064,,,0.005961,1.5e-05,Olivine
43317,AC4_EUH84_P,35.9917,0.01356,0.004253,29.68608,0.579449,32.76194,0.145121,,,0.004307,0.001202,Olivine
43318,AC4_EUH84_P,36.64558,0.015901,0.006867,27.75966,0.521048,34.73153,0.135022,,,0.006655,0.000735,Olivine
43319,AC4_EUH84_P,37.02561,0.017223,0.009164,26.38021,0.479035,35.93975,0.140415,,,0.00706,1.5e-05,Olivine
43320,AC4_EUH84_P,37.08154,0.016705,0.008263,25.56939,0.459086,36.67012,0.13766,,,0.013076,0.006816,Olivine
43321,AC4_EUH84_P,37.43474,0.016555,0.005693,25.204,0.444679,37.05179,0.142048,,,0.010191,1.5e-05,Olivine
43322,AC4_EUH84_P,37.15226,0.017307,0.006627,24.73408,0.420551,37.19169,0.138488,,,0.016409,0.007119,Olivine
43323,AC4_EUH84_P,37.20299,0.014436,0.006691,24.71993,0.419082,37.36018,0.1295,,,0.007962,1.5e-05,Olivine
43324,AC4_EUH84_P,37.28123,0.017136,0.009555,24.25007,0.405809,37.47038,0.141317,,,0.013833,1.5e-05,Olivine
43325,AC4_EUH84_P,37.2342,0.016337,0.007973,24.05053,0.406867,37.62187,0.1466,,,0.009672,1.5e-05,Olivine
43326,AC4_EUH84_P,37.27874,0.015441,0.007067,24.18995,0.405148,37.7159,0.134655,,,0.011521,1.5e-05,Olivine
43327,AC4_EUH84_P,37.49391,0.013962,0.006531,23.78482,0.404873,37.6876,0.148322,,,0.016471,1.5e-05,Olivine
43328,AC4_EUH84_P,37.41924,0.019231,0.008995,23.74666,0.39477,37.75885,0.151614,,,0.02415,1.5e-05,Olivine
43329,AC4_EUH84_P,37.30875,0.018091,0.008067,24.02526,0.393574,37.87452,0.174979,,,0.016353,0.002668,Olivine
43330,AC4_EUH84_P,37.27727,0.017979,0.008247,23.87285,0.39438,37.92842,0.147984,,,0.008547,0.000532,Olivine
43331,AC4_EUH84_P,37.68681,0.016957,0.010706,23.72053,0.395817,37.91616,0.141356,,,0.003637,1.5e-05,Olivine
43332,AC4_EUH84_P,37.50345,0.015948,0.008036,23.92669,0.40278,37.71983,0.146867,,,0.013983,1.5e-05,Olivine
43333,AC4_EUH84_P,37.7625,0.015287,0.008452,23.97262,0.388678,38.01664,0.149189,,,0.020542,0.00794,Olivine
43334,AC4_EUH84_P,37.4396,0.014532,0.008766,23.64001,0.397662,37.75943,0.143464,,,0.022564,1.5e-05,Olivine
43335,AC4_EUH84_P,37.77185,0.018098,0.008577,23.9594,0.394725,37.95335,0.143936,,,0.046034,1.5e-05,Olivine
43336,AC4_EUH84_P,37.75233,0.015719,0.009276,23.7593,0.397886,37.83419,0.142024,,,0.038352,0.000719,Olivine
43337,AC4_EUH89_P,36.41025,0.038785,0.027588,28.3432,0.593158,34.36037,0.192942,,,0.01269,1.5e-05,Olivine
43338,AC4_EUH89_P,36.61803,0.022882,0.009597,25.76864,0.505368,36.65188,0.169713,,,0.013747,0.005758,Olivine
43339,AC4_EUH89_P,37.03122,0.024266,0.007632,25.98185,0.499094,36.77978,0.152819,,,0.009743,0.003898,Olivine
43340,AC4_EUH89_P,36.618,0.017696,0.008992,25.79924,0.502363,36.80714,0.157516,,,0.008208,1.5e-05,Olivine
43341,AC4_EUH89_P,36.81232,0.019801,0.008969,25.56776,0.489077,36.69492,0.146074,,,0.006788,0.002183,Olivine
43342,AC4_EUH89_P,36.96947,0.017115,0.006537,25.70679,0.485997,36.81269,0.144147,,,0.009133,0.000557,Olivine
43343,AC4_EUH89_P,36.72026,0.016714,0.008192,25.50475,0.477345,36.65892,0.140931,,,0.008174,0.004253,Olivine
43344,AC4_EUH89_P,37.12866,0.019849,0.011404,25.22791,0.476862,36.68371,0.138246,,,0.007521,1.5e-05,Olivine
43345,AC4_EUH89_P,36.69996,0.014266,0.009162,25.52449,0.475074,36.89577,0.139848,,,0.006672,0.0009,Olivine
43346,AC4_EUH89_P,36.7477,0.016663,0.009185,25.3231,0.47486,36.96845,0.142664,,,0.003965,1.5e-05,Olivine
43347,AC4_EUH89_P,36.76863,0.013932,0.007052,25.10492,0.456512,37.11084,0.140216,,,0.005252,0.001273,Olivine
43348,AC4_EUH89_P,36.79246,0.016864,0.007595,24.64515,0.433639,37.54601,0.133594,,,0.004508,1.5e-05,Olivine
43349,AC4_EUH89_P,37.11773,0.014238,0.008639,24.54325,0.41629,37.68306,0.131982,,,0.004881,1.5e-05,Olivine
43350,AC4_EUH89_P,37.00776,0.014091,0.007661,24.07853,0.395949,37.71023,0.13626,,,0.009581,1.5e-05,Olivine
43351,AC4_EUH89_P,36.81145,0.014839,0.007645,23.78687,0.393964,37.97023,0.142249,,,0.004463,0.007029,Olivine
43352,AC4_EUH89_P,36.90564,0.014132,0.007149,23.8646,0.384508,37.85949,0.138777,,,0.003487,0.000187,Olivine
43353,AC4_EUH89_P,37.01085,0.015498,0.006744,23.71599,0.379181,38.20232,0.132075,,,0.002793,1.5e-05,Olivine
43354,AC4_EUH89_P,36.78638,0.017593,0.007951,23.64274,0.386696,38.16106,0.13746,,,0.007993,1.5e-05,Olivine
43355,AC4_EUH89_P,36.84378,0.013984,0.008918,23.83966,0.3886,38.18035,0.13698,,,0.006137,0.001595,Olivine
43356,AC4_EUH89_P,37.08651,0.017674,0.007037,23.45799,0.388491,37.83606,0.135277,,,0.009407,0.005865,Olivine
43357,AC4_EUH89_P,36.90538,0.015705,0.007364,23.9631,0.388185,37.89239,0.132353,,,0.012113,0.00163,Olivine
43358,AC4_EUH89_P,36.94973,0.015041,0.007016,23.88616,0.394926,37.6771,0.13469,,,0.012884,0.001603,Olivine
43359,AC4_EUH89_P,37.04369,0.017985,0.007806,23.97193,0.406704,37.73184,0.134059,,,0.017161,0.001843,Olivine
43360,AC4_EUH89_P,36.65532,0.012366,0.005795,24.31471,0.411351,37.60737,0.133734,,,0.007068,1.5e-05,Olivine
43361,AC4_EUH89_P,36.91303,0.014083,0.005045,24.122,0.412715,37.33344,0.137235,,,0.007462,1.5e-05,Olivine
43362,AC4_EUH89_P,36.64005,0.014658,0.008518,24.50665,0.423836,37.50414,0.135089,,,0.014145,1.5e-05,Olivine
43363,AC4_EUH89_P,36.72206,0.016068,0.006703,24.29305,0.409726,37.40225,0.138129,,,0.007052,1.5e-05,Olivine
43364,VF74_94_2,37.25487,0.023139,0.009259,23.54171,0.400867,38.60647,0.150869,,,0.003542,0.000724,Olivine
43365,VF74_131_4,37.67661,0.020663,0.008302,23.80551,0.417251,37.52224,0.166858,,,0.020073,1.5e-05,Olivine
43366,VF74_131_9_MI1,37.76675,0.018434,0.006615,23.4544,0.401269,37.97432,0.164101,,,0.017407,1.5e-05,Olivine
43367,VF74_131_9_MI2,37.66114,0.017522,0.009417,23.95992,0.408917,38.08204,0.167469,,,0.006382,1.5e-05,Olivine
43368,VF74_132_1,37.71393,0.01716,0.010872,24.0708,0.402634,37.44175,0.158706,,,0.013815,0.004621,Olivine
43369,VF74_132_2,37.69151,0.02078,0.009407,23.91445,0.404971,36.75855,0.147512,,,0.019574,0.002812,Olivine
43370,VF18_AC4_OL43,37.79615,0.017779,0.010401,24.43701,0.407645,37.51941,0.133405,,,0.005982,0.002779,Olivine
43371,VF18_AC4_OL3,37.57674,0.015131,0.008203,24.87455,0.441416,37.07095,0.146355,,,0.009397,1.5e-05,Olivine
43372,VF74_136_3,38.07534,0.022259,0.011514,21.47067,0.34798,39.63157,0.164089,,,0.008812,0.003186,Olivine
43373,VF74_135D_15,37.79412,0.018312,0.010964,22.43219,0.317719,39.72155,0.136455,,,0.003778,0.006434,Olivine
43374,VF18_AC4_OL53,38.09148,0.016439,0.011276,21.06721,0.319312,40.44104,0.144139,,,0.006606,0.003251,Olivine
43375,VF18_AC4_OL40,37.60547,0.021459,0.006574,24.64453,0.433898,36.77342,0.153341,,,0.012334,1.5e-05,Olivine
43376,VF18_AC4_OL36_MI1,38.18353,0.016054,0.010944,22.18612,0.355582,38.8882,0.156189,,,0.015962,0.000403,Olivine
43377,VF18_AC4_OL36_MI2,38.19449,0.019406,0.010397,22.44152,0.360523,39.01985,0.150067,,,0.009005,0.005064,Olivine
43378,VF18_AC4_OL32_MI2,37.5612,0.017098,0.006088,24.75859,0.429855,37.08175,0.134237,,,0.007061,1.5e-05,Olivine
43379,VF18_AC4_OL29_MI1,37.6342,0.022133,0.00969,24.61528,0.424621,37.23918,0.159508,,,0.010554,0.000266,Olivine
43380,VF18_AC4_OL29_MI2,37.77507,0.019735,0.01013,24.58996,0.430573,37.32259,0.148667,,,0.022521,1.5e-05,Olivine
43381,VF18_AC4_OL27,37.92656,0.023427,0.009561,24.4741,0.416754,37.42433,0.188349,,,0.007833,0.003282,Olivine
43382,VF18_AC4_OL24,37.11116,0.01889,0.009142,23.70113,0.395126,37.4008,0.146827,,,0.012352,1.5e-05,Olivine
43383,VF18_AC4_OL21,37.66367,0.019013,0.012595,24.06182,0.399288,38.34849,0.14337,,,0.0078,1.5e-05,Olivine
43384,VF18_AC4_OL44_center,36.52124,0.01685,0.006921,24.06944,0.4107,37.07723,0.138948,,,0.009527,1.5e-05,Olivine
43385,VF18_AC4_OL44_rim,36.95906,0.015667,0.006831,24.3406,0.429577,37.17362,0.139861,,,0.005196,0.001813,Olivine
43386,VF18_AC4_OL45,38.01455,0.01522,0.012962,22.98004,0.362741,38.89151,0.160082,,,0.006156,1.5e-05,Olivine
43387,VF18_AC4_OL46,37.97475,0.018837,0.015171,22.55648,0.358886,39.11586,0.15509,,,0.006863,0.003556,Olivine
43388,VF18_AC4_OL48_belowcrack,37.27766,0.022726,0.004792,23.07814,0.370249,37.70926,0.149967,,,0.008281,0.004182,Olivine
43389,VF18_AC4_OL48_abovecrack,36.96933,0.017979,0.010018,22.76639,0.366417,38.02078,0.141536,,,0.010889,1.5e-05,Olivine
43390,VF18_AC4_OL48_a,37.44254,0.021276,0.006723,23.12266,0.378395,37.90438,0.142888,,,0.008021,0.001288,Olivine
43391,VF18_AC4_OL49,37.42307,0.013443,0.00729,24.21694,0.415381,37.42261,0.146204,,,0.008313,0.002512,Olivine
43392,VF18_AC4_OL49_2,37.80736,0.018962,0.009204,24.42965,0.424318,37.55191,0.145737,,,0.009049,0.002164,Olivine
43393,VF18_AC4_OL50,37.02525,0.016223,0.00741,23.73695,0.423073,36.95428,0.15061,,,0.011515,0.003401,Olivine
43394,AC4_RH3_OL3,37.97728,0.020031,0.007121,22.96873,0.3535,38.14554,0.14054,,,0.005132,1.5e-05,Olivine
43395,AC4_RH3_OL1_MI1,37.80082,0.016551,0.006042,24.75992,0.440641,36.37172,0.141707,,,0.007403,0.000562,Olivine
43396,AC4_RH3_OL1_MI2,37.41902,0.018604,0.006941,24.98341,0.42894,37.09171,0.140301,,,0.015032,1.5e-05,Olivine
43397,AC4_RH1_OL3_MI1,38.23286,0.015588,0.006064,24.41826,0.405726,36.79133,0.149255,,,0.013599,0.007552,Olivine
43398,AC4_RH1_OL3_MI2,37.55661,0.012195,0.008332,24.94677,0.396571,37.64384,0.152878,,,0.00303,1.5e-05,Olivine
43399,AC4_RH1_OL1,38.19872,0.02085,0.006333,24.45246,0.416428,36.45178,0.165244,,,0.01383,1.5e-05,Olivine
43400,AC4_EUH102,38.43874,0.017852,0.009862,23.72406,0.399025,37.99234,0.163467,,,0.006532,1.5e-05,Olivine
43401,AC4_EUH33,37.83724,0.014316,0.010001,26.44422,0.491062,35.82894,0.140574,,,0.005895,1.5e-05,Olivine
43402,AC4_OL51,38.23555,0.018773,0.007701,24.89707,0.432025,35.84179,0.149127,,,0.008446,0.003628,Olivine
43403,SKU1101A_OL01,40.1455,,0.0517,12.6661,0.1827,47.5565,0.3484,,,,,Olivine
43404,SKU1101A_OL01,40.0701,,0.0512,12.5269,0.2207,47.2123,0.3393,,,,,Olivine
43405,SKU1101A_OL01,40.0535,,0.0409,12.6314,0.1903,47.3791,0.3351,,,,,Olivine
43406,SKU1101A_OL01,39.0472,,0.0317,19.0223,0.2203,42.6268,0.3322,,,,,Olivine
43407,SKU1101A_OL01,39.0485,,0.0352,18.5311,0.2064,42.3304,0.3491,,,,,Olivine
43408,SKU1101A_OL02,40.43,,0.055,12.651,0.1712,47.3172,0.3457,,,,,Olivine
43409,SKU1101A_OL02,40.3596,,0.0395,12.8062,0.1904,47.3374,0.339,,,,,Olivine
43410,SKU1101A_OL02,40.4381,,0.0335,12.5889,0.2706,47.4756,0.3407,,,,,Olivine
43411,SKU1101A_OL02,40.1085,,0.0493,12.7331,0.2117,47.3445,0.3576,,,,,Olivine
43412,SKU1101A_OL03,39.9262,,0.0766,12.5277,0.235,47.487,0.3348,,,,,Olivine
43413,SKU1101A_OL03,40.0987,,0.053,12.8615,0.2325,47.432,0.3116,,,,,Olivine
43414,SKU1101A_OL03,40.2249,,0.0584,12.591,0.2446,47.6846,0.337,,,,,Olivine
43415,SKU1101A_OL03,40.2051,,0.0634,12.4835,0.2634,47.5442,0.335,,,,,Olivine
43416,SKU1101A_OL03,39.8897,,0.1023,12.5267,0.1851,47.1359,0.3167,,,,,Olivine
43417,SKU1101A_OL03,39.9337,,0.0643,12.2144,0.2636,47.5199,0.3462,,,,,Olivine
43418,SKU1101A_OL03,40.2114,,0.0689,12.6204,0.2161,47.7399,0.3234,,,,,Olivine
43419,SKU1101A_OL03,40.3861,,0.0701,12.9377,0.1661,47.3375,0.3293,,,,,Olivine
43420,SKU1101A_OL03,40.1782,,0.0702,13.0647,0.2111,47.2197,0.3334,,,,,Olivine
43421,SKU1101A_OL03,40.0682,,0.0616,13.0418,0.2705,47.0584,0.3378,,,,,Olivine
43422,SKU1101A_OL03,39.9085,,0.0516,13.2042,0.1754,47.1309,0.3378,,,,,Olivine
43423,SKU1101A_OL03,39.9556,,0.0661,13.4235,0.2465,46.5641,0.3001,,,,,Olivine
43424,SKU1101A_OL03,39.6263,,0.0524,15.1288,0.241,45.1194,0.305,,,,,Olivine
43425,SKU1101A_OL03,39.3826,,0.0506,16.2931,0.1886,44.6865,0.3341,,,,,Olivine
43426,SKU1101A_OL03,39.417,,0.0623,16.6227,0.304,44.3223,0.3302,,,,,Olivine
43427,SKU1101A_OL03,38.9289,,0.0185,17.508,0.2541,43.8244,0.3186,,,,,Olivine
43428,SKU1101A_OL03,38.9303,,0.1114,17.5676,0.2234,42.9313,0.346,,,,,Olivine
43429,SKU1101A_OL03,38.8822,,0.0473,18.9734,0.1877,42.0546,0.3294,,,,,Olivine
43430,SKU1101A_OL04,38.9582,,0.0152,17.9217,0.2567,43.2614,0.3209,,,,,Olivine
43431,SKU1101A_OL04,38.6452,,0.0516,20.8878,0.3074,40.9007,0.3886,,,,,Olivine
43432,SKU1101A_OL05,39.3368,,0.0457,17.7138,0.292,43.3789,0.334,,,,,Olivine
43433,SKU1101A_OL05,39.2739,,0.0296,17.7749,0.2925,43.3577,0.3196,,,,,Olivine
43434,SKU1101A_OL05,39.3553,,0.03,17.7628,0.2919,43.3714,0.3315,,,,,Olivine
43435,SKU1101A_OL05,38.3558,,0.0592,20.6453,0.3793,40.8037,0.3775,,,,,Olivine
43436,SKU1101A_OL05,38.7089,,0.071,20.0771,0.2784,41.6054,0.3922,,,,,Olivine
43437,SKU1101A_OL05,38.7649,,0.0135,19.2598,0.308,41.7267,0.3271,,,,,Olivine
43438,SKU1101A_OL02,40.1806,,0.0374,12.6557,0.1583,47.4148,0.3658,,,,,Olivine
43439,SKU1101A_OL02,40.2558,,0.0491,12.5487,0.1914,47.3424,0.393,,,,,Olivine
43440,SKU1101A_OL02,40.1041,,0.0562,12.8811,0.1721,47.2637,0.3878,,,,,Olivine
43441,SKU1101A_OL06,39.1064,,0.0408,18.3804,0.2968,42.5715,0.3346,,,,,Olivine
43442,SKU1101A_OL06,39.385,,0.0417,18.6352,0.2921,42.3795,0.3185,,,,,Olivine
43443,SKU1101A_OL07,39.3108,,0.0389,17.4738,0.2354,43.1112,0.3066,,,,,Olivine
43444,SKU1101A_OL07,39.2505,,0.066,17.6302,0.2341,43.3252,0.3209,,,,,Olivine
43445,SKU1101A_OL07,39.0733,,0.0737,18.3492,0.2806,43.0399,0.3067,,,,,Olivine
43446,SKU1101A_OL08,39.4029,,0.0358,17.5321,0.25,43.3069,0.3361,,,,,Olivine
43447,SKU1101A_OL08,39.1393,,0.0306,18.1353,0.2626,43.36,0.3331,,,,,Olivine
43448,SKU1101A_OL08,39.3264,,0.0502,17.9438,0.2755,43.1649,0.3221,,,,,Olivine
43449,SKU1102A_OL39,39.8633,,0.0519,15.0927,0.2131,45.0252,0.3378,,,,,Olivine
43450,SKU1102A_OL39,39.8014,,0.0309,15.1407,0.2717,45.2277,0.3232,,,,,Olivine
43451,SKU1102A_OL39,39.9804,,0.0541,16.1507,0.2216,44.2598,0.3245,,,,,Olivine
43452,SKU1102A_OL39,39.1689,,0.0425,19.4323,0.2866,41.8604,0.3623,,,,,Olivine
43453,SKU1102A_OL40,38.8146,,0.037,19.2369,0.3345,41.4463,0.3658,,,,,Olivine
43454,SKU1102A_OL40,38.9829,,0.0399,19.7914,0.286,41.4215,0.3604,,,,,Olivine
43455,SKU1102A_OL40,38.8842,,0.0165,19.4148,0.3408,41.4506,0.3642,,,,,Olivine
43456,SKU1102A_OL40,38.9337,,0.0395,19.4273,0.2471,41.7675,0.3682,,,,,Olivine
43457,HOR1101A_OL40,39.2034,,0.0353,17.8516,0.2656,42.8832,0.33,,,,,Olivine
43458,HOR1101A_OL40,39.3941,,0.0589,17.8812,0.286,43.1501,0.3273,,,,,Olivine
43459,HOR1101A_OL40,39.7372,,0.0544,17.734,0.24,43.0452,0.3155,,,,,Olivine
43460,HOR1101A_OL40,39.1174,,0.0442,18.0707,0.2606,43.0208,0.3339,,,,,Olivine
43461,HOR1101A_OL41,39.2349,,0.0031,17.012,0.2663,43.8703,0.3198,,,,,Olivine
43462,HOR1101A_OL41,39.2352,,0.0486,17.1808,0.2249,44.1594,0.3369,,,,,Olivine
43463,HOR1101A_OL41,39.3032,,0.0464,16.9857,0.1862,44.0379,0.3218,,,,,Olivine
43464,HOR1101A_OL41,39.5735,,0.0388,16.9569,0.3446,43.6614,0.3165,,,,,Olivine
43465,HOR1101A_OL42,39.0457,,0.0686,18.0128,0.2608,42.8908,0.3224,,,,,Olivine
43466,HOR1101A_OL42,39.2728,,0.0383,18.3079,0.2232,42.3058,0.3336,,,,,Olivine
43467,HOR1101A_OL42,39.5056,,0.0072,17.8869,0.2844,42.9906,0.3537,,,,,Olivine
43468,HOR1101A_OL42,39.342,,0.0239,18.1767,0.3059,42.7421,0.3025,,,,,Olivine
43469,HOR1101A_OL42,39.174,,0.0113,18.3931,0.3456,42.4219,0.3265,,,,,Olivine
43470,HOR1101A_OL42,39.024,,0.0885,18.627,0.3832,42.6177,0.3368,,,,,Olivine
43471,HOR1101A_OL42,39.2557,,0.0343,19.126,0.2117,42.0884,0.3258,,,,,Olivine
43472,HOR1101A_OL42,39.1742,,0.0126,19.2788,0.3969,41.9898,0.3466,,,,,Olivine
43473,HOR1101A_OL42,32.7776,,0.2845,51.143,0.6719,14.7551,0.4691,,,,,Olivine
43474,HOR1101C_OL43,39.0938,,0.0425,18.2544,0.3602,42.4253,0.3323,,,,,Olivine
43475,HOR1101C_OL43,39.3841,,0.0527,18.1721,0.2772,42.4192,0.3402,,,,,Olivine
43476,HOR1101C_OL43,39.2238,,0.0261,18.0631,0.2588,42.5967,0.3143,,,,,Olivine
43477,HOR1101C_OL43,39.1028,,0.04,17.8488,0.2827,42.8953,0.3257,,,,,Olivine
43478,HOR1101C_OL43,38.6623,,0.0453,20.5808,0.291,40.4458,0.3695,,,,,Olivine
43479,HOR1101C_OL43,39.1969,,0.0423,19.716,0.2738,41.1885,0.331,,,,,Olivine
43480,HOR1101C_OL43,36.8805,,0.0524,30.1155,0.3947,32.1795,0.4,,,,,Olivine
43481,HOR1101C_OL43,38.8606,,0.076,20.179,0.3191,40.6022,0.3434,,,,,Olivine
43482,HOR1101C_OL44,40.1936,,0.0476,14.2005,0.1747,46.1858,0.358,,,,,Olivine
43483,HOR1101C_OL44,39.9196,,0.0545,14.4398,0.2104,45.8746,0.3397,,,,,Olivine
43484,HOR1101C_OL44,40.0937,,0.0658,14.3408,0.1899,46.0481,0.3504,,,,,Olivine
43485,HOR1101C_OL45,39.4296,,0.0448,17.6155,0.2429,43.4037,0.3386,,,,,Olivine
43486,HOR1101C_OL45,39.3201,,0.0364,17.8525,0.2869,43.399,0.3407,,,,,Olivine
43487,HOR1101C_OL45,39.2467,,0.0435,18.0269,0.2889,43.0571,0.3367,,,,,Olivine
43488,HOR1101C_OL45,39.4784,,0.0465,18.1067,0.2893,42.9098,0.332,,,,,Olivine
43489,HOR1101C_OL46,39.686,,0.042,17.1797,0.2821,43.5999,0.3416,,,,,Olivine
43490,HOR1101C_OL46,39.538,,0.0263,17.3634,0.2367,43.1454,0.3027,,,,,Olivine
43491,HOR1101C_OL46,39.2726,,0.0232,17.8086,0.2696,43.4607,0.3191,,,,,Olivine
43492,HOR1101C_OL47,39.2862,,0.0514,17.9892,0.3168,43.2989,0.3308,,,,,Olivine
43493,HOR1101C_OL47,39.476,,0.0367,18.1655,0.2765,42.9542,0.3435,,,,,Olivine
43494,HOR1101C_OL47,39.5941,,0.0539,18.1861,0.223,42.9277,0.3251,,,,,Olivine
43495,HOR1101C_OL47,39.5141,,0.0601,18.1794,0.2647,42.7623,0.3291,,,,,Olivine
43496,HOR1101C_OL47,39.154,,0.0379,18.0895,0.2345,43.079,0.3487,,,,,Olivine
43497,HOR1101C_OL47,38.9723,,0.0376,18.9858,0.217,41.6668,0.37,,,,,Olivine
43498,HOR1101C_OL47,38.9662,,0.0316,18.9962,0.2921,41.8645,0.3701,,,,,Olivine
43499,HOR1101C_OL47,39.1003,,0.0412,18.0562,0.2467,43.4338,0.3442,,,,,Olivine
43500,HOR1101BY_OL502,39.959,,0.0505,13.7902,0.2459,44.9156,0.4023,,,,,Olivine
43501,HOR1101BY_OL502,39.9987,,0.0473,13.9478,0.1523,44.9947,0.3828,,,,,Olivine
43502,HOR1101BY_OL502,40.1819,,0.0455,13.3492,0.2297,45.3102,0.3675,,,,,Olivine
43503,SKU1101A_OL501,40.0401,,0.0534,12.9506,0.2123,46.4399,0.3516,,,,,Olivine
43504,SKU1101A_OL501,39.9897,,0.0466,12.8982,0.2163,46.2274,0.3442,,,,,Olivine
43505,SKU1101A_OL501,40.0002,,0.0427,12.6764,0.222,46.1757,0.3373,,,,,Olivine
43506,SKU1101A_OL501,38.9606,,0.0429,18.6663,0.3149,41.3256,0.34,,,,,Olivine
43507,SKU1101A_OL501,38.046,,0.9333,24.5383,0.4089,35.3678,0.5811000000000001,,,,,Olivine
43508,SKU1101A_OL501,38.7964,,0.0456,19.0141,0.2844,40.9108,0.3559,,,,,Olivine
43509,SKU1101A_OL501,39.2556,,0.0313,17.3018,0.3264,42.4699,0.3422,,,,,Olivine
43510,SKU1101A_OL501,39.079,,0.0541,17.9536,0.2647,42.2596,0.3599,,,,,Olivine
43511,SKU1101A_OL501,39.3748,,0.0265,17.3557,0.2384,42.4344,0.3519,,,,,Olivine
43512,SKU1101A_OL501,39.5675,,0.0459,14.5131,0.2218,44.9876,0.2799,,,,,Olivine
43513,SKU1101A_OL501,39.0324,,1.1523,15.7722,0.5907,42.4614,0.3318,,,,,Olivine
43514,SKU1101A_OL501,39.5618,,0.0355,15.9862,0.2681,43.5993,0.3213,,,,,Olivine
43515,HOR1101A_OL001,40.1495,,0.0487,13.1522,0.2309,45.0567,0.3353,,,,,Olivine
43516,HOR1101A_OL001,40.0577,,0.0409,13.6068,0.2351,44.8388,0.3569,,,,,Olivine
43517,HOR1101A_OL001,40.0128,,0.0555,13.1189,0.1736,44.9119,0.3615,,,,,Olivine
43518,HOR1101A_OL002,39.619,,0.0287,12.9081,0.199,45.3679,0.3132,,,,,Olivine
43519,HOR1101A_OL003,39.9448,,0.0533,12.6941,0.1947,45.2102,0.3143,,,,,Olivine
43520,HOR1101A_OL003,39.6775,,0.041,13.0313,0.1748,45.0453,0.3662,,,,,Olivine
43521,HOR1101A_OL003,39.5189,,0.0316,16.359,0.2769,42.534,0.3163,,,,,Olivine
43522,HOR1101A_OL007,39.8748,,0.045,13.4808,0.1822,44.8341,0.333,,,,,Olivine
43523,HOR1101A_OL007,39.7935,,0.0693,13.4168,0.1877,44.4487,0.3496,,,,,Olivine
43524,HOR1101A_OL008,39.4312,,0.0332,13.4894,0.2001,44.7611,0.335,,,,,Olivine
43525,HOR1101A_OL012,39.9877,,0.0302,13.5259,0.2118,44.6994,0.3449,,,,,Olivine
43526,HOR1101A_OL012,39.518,,0.0233,13.9352,0.2089,44.4999,0.3635,,,,,Olivine
43527,HOR1101A_OL012,40.032,,0.0404,13.6765,0.2052,44.3499,0.3432,,,,,Olivine
43528,HOR1101A_OL013,40.1162,,0.0341,13.511,0.2126,45.0342,0.338,,,,,Olivine
43529,HOR1101A_OL014,39.8448,,0.0433,13.1303,0.2143,45.534,0.3216,,,,,Olivine
43530,HOR1101A_OL014,39.7565,,0.0407,13.2069,0.1606,45.1798,0.3951,,,,,Olivine
43531,HOR1101A_OL014,39.6295,,0.0458,13.273,0.1579,45.0973,0.3837,,,,,Olivine
43532,HOR1101A_OL016,39.5819,,0.0399,13.6987,0.1789,45.3512,0.3474,,,,,Olivine
43533,HOR1101A_OL017,39.3078,,0.0289,13.055,0.2826,45.4843,0.3465,,,,,Olivine
43534,HOR1101A_OL017,39.7802,,0.0309,13.4105,0.2546,44.5906,0.3298,,,,,Olivine
43535,HOR1101A_OL019,39.9856,,0.0307,13.5233,0.1997,46.0068,0.3428,,,,,Olivine
43536,HOR1101A_OL019,40.0065,,0.0406,13.5585,0.2019,45.7158,0.3682,,,,,Olivine
43537,HOR1101A_OL019,40.4842,,0.0291,13.6194,0.2418,45.1754,0.3465,,,,,Olivine
43538,HOR1101A_OL021,40.3991,,0.0382,12.8413,0.1351,46.013,0.3353,,,,,Olivine
43539,HOR1101A_OL021,40.8204,,0.0533,12.4636,0.1832,45.905,0.3573,,,,,Olivine
43540,HOR1101A_OL021,41.1754,,0.0336,12.4398,0.2121,45.8716,0.3272,,,,,Olivine
43541,HOR1101A_OL023,40.2925,,0.038,13.4808,0.2203,45.4539,0.3563,,,,,Olivine
