,entity_id,Mineral,method,SiO2,TiO2,Al2O3,Cr2O3,FeOt,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,Total
14659,41607,Spinel,EMP,0.129999995,23.87999916,2.230000019,0.029999999,67.7517805835337,0.469999999,2.640000105,,,0.219999999,,,,97.3517798595337
14660,41608,Spinel,EMP,0.159999996,19.76000023,2.460000038,0.02,69.36570360269864,0.5,2.99000001,,,0.119999997,0.01,,,95.38570387369865
14661,41609,Spinel,EMP,0.370000005,16.40999985,2.319999933,0.02,73.28763446306309,0.610000014,2.569999933,,,0.289999992,0.02,,,95.89763419006309
14662,41610,Spinel,EMP,0.219999999,2.089999914,7.449999809,0.709999979,72.54000092,0.209999993,5.989999771,,,0.300000012,0.079999998,,,89.590000395
14663,41611,Spinel,EMP,0.219999999,1.769999981,8.619999886,1.090000033,72.0,0.25999999,7.159999847,,,0.319999993,0.039999999,,,91.479999728
14664,41612,Spinel,EMP,0.180000007,1.360000014,11.21000004,7.0,61.65000153,0.600000024,7.349999905,,,0.289999992,0.100000001,,,89.740001513
14666,41614,Spinel,EMP,0.100000001,2.25,5.78000021,,77.15000153,0.280000001,6.320000172,,,0.219999999,0.059999999,,,92.160001912
14667,41615,Spinel,EMP,0.189999998,0.779999971,8.579999924,0.670000017,70.84999847,0.319999993,9.920000076,,,0.25,0.050000001,,,91.60999845
14668,41616,Spinel,EMP,0.129999995,0.75999999,9.699999809,0.469999999,68.73999786,0.340000004,11.61999989,,,0.25,0.02,,,92.02999754700001
14669,41617,Spinel,EMP,0.180000007,0.779999971,9.359999657,0.460000008,69.69999695,0.340000004,10.96000004,,,0.230000004,0.039999999,,,92.04999664
14670,41618,Spinel,EMP,1.210000038,2.859999895,3.170000076,11.89999962,69.80000305,0.409999996,3.049999952,0.219999999,,0.330000013,,,,92.95000263899999
14671,41619,Spinel,EMP,0.219999999,6.630000114,3.720000029,2.390000105,77.09999847,0.419999987,1.850000024,0.01,,0.289999992,,,,92.62999872
14672,41620,Spinel,EMP,0.300000012,5.320000172,3.25999999,4.800000191,74.0,0.439999998,2.00999999,1.269999981,,0.319999993,,,,91.720000327
14673,41621,Spinel,EMP,0.449999988,8.989999771,3.779999971,2.299999952,76.0,0.430000007,1.559999943,0.02,,0.280000001,,,,93.80999963299999
14675,41623,Spinel,EMP,0.400000006,0.100000001,10.60000038,58.29999924,17.60000038,0.289999992,13.10000038,,,0.300000012,,,,100.69000039100001
14676,41624,Spinel,EMP,0.600000024,0.119999997,10.19999981,54.90000153,20.60000038,0.170000002,11.69999981,,,0.330000013,,,,98.620001566
14681,41629,Spinel,EMP,,17.39999962,1.629999995,1.909999967,68.11000061,,4.130000114,,,0.090000004,,,,93.27000031000001
14682,41630,Spinel,EMP,,16.61000061,1.570000052,1.190000057,66.16000366,,4.409999847,,,0.170000002,,,,90.11000422800001
14699,41659,Spinel,EDS,,1.700000048,14.10000038,45.40000153,28.89999962,,9.399999619,,,0.400000006,,,,99.900001203
14700,41660,Spinel,EDS,0.300000012,2.599999905,16.20000076,45.20000076,25.5,,9.100000381,0.100000001,,0.200000003,,,,99.200001822
14710,41670,Spinel,EMP,0.389999986,0.430000007,63.20999908,0.01,23.32999992,0.170000002,13.27999973,,,0.180000007,0.029999999,0.01,,101.039998731
14711,41671,Spinel,EMP,0.150000006,0.689999998,60.63999939,0.02,29.45000076,0.180000007,9.199999809,,,0.109999999,0.01,0.01,,100.45999996900001
14713,41673,Spinel,EMP,0.389999986,11.5,3.5,,77.40000153,,3.400000095,,,0.200000003,,,,96.39000161399998
14714,41674,Spinel,EMP,0.25999999,11.30000019,3.5,,74.30000305,,3.529999971,,,0.170000002,,,,93.06000320300001
14715,41675,Spinel,EMP,0.200000003,15.30000019,2.559999943,,73.59999847,,2.319999933,,,0.200000003,,,,94.179998542
14716,41676,Spinel,EMP,0.75999999,4.920000076,3.690000057,,76.40000153,0.839999974,5.739999771,,,0.209999993,,,,92.56000139100001
14717,41677,Spinel,EMP,0.689999998,5.539999962,3.920000076,,75.40000153,0.709999979,5.510000229,,,0.170000002,,,,91.94000177599999
14718,41678,Spinel,EMP,0.150000006,3.549999952,6.760000229,0.039999999,74.54108085224152,0.25999999,8.430000305,,,0.129999995,,,,93.86108132824153
14719,41679,Spinel,EMP,0.140000001,9.699999809,7.909999847,0.239999995,68.99357585223433,0.200000003,5.880000114,,,0.150000006,0.029999999,,,93.24357562623433
14720,41680,Spinel,EMP,0.129999995,4.929999828,6.139999866,0.050000001,75.96123352623594,0.25999999,8.020000458,,,0.150000006,,,,95.64123367023595
14721,41681,Spinel,EMP,0.119999997,9.789999962,6.070000172,0.059999999,72.1729336653415,0.189999998,6.650000095,,,0.079999998,,,,95.1329338863415
14722,41682,Spinel,EMP,0.119999997,5.869999886,4.329999924,0.059999999,75.03149326914425,0.360000014,7.460000038,,,0.090000004,,,,93.32149313114425
14723,41683,Spinel,EMP,0.310000002,9.210000038,3.75999999,0.02,76.24227405328173,0.289999992,6.070000172,,,0.170000002,,,,96.07227424928173
14724,41684,Spinel,EMP,0.150000006,3.579999924,3.220000029,0.039999999,80.06046903626384,0.400000006,6.920000076,,,0.200000003,,,,94.57046907926386
14725,41685,Spinel,EMP,0.310000002,20.5,1.039999962,0.01,68.21574739907136,0.159999996,3.849999905,,,0.140000001,,,,94.22574726507136
14727,41687,Spinel,EMP,0.109999999,7.590000153,3.059999943,0.109999999,75.97209268837219,0.5,5.150000095,,,0.209999993,,,,92.70209287037218
14728,41688,Spinel,EMP,0.289999992,22.5,0.980000019,0.02,65.86643655204625,0.140000001,3.720000029,,,0.100000001,,,,93.61643659404626
14729,41689,Spinel,EMP,0.140000001,20.20000076,5.559999943,0.119999997,66.97614497922433,0.289999992,3.839999914,,,0.07,,,,97.19614558622432
14731,41691,Spinel,EMP,0.200000003,11.89999962,5.389999866,0.150000006,74.53394238305498,0.200000003,2.119999886,,,0.090000004,,,,94.58394177105498
14732,41692,Spinel,EMP,0.270000011,20.5,5.150000095,0.800000012,65.09602343614506,0.25,5.75,,,0.150000006,0.02,,,97.98602356014506
14782,41783,Spinel,EMP,0.159999996,5.75,10.68999958,0.039999999,66.88999939,0.589999974,11.22999954,,,0.25999999,0.059999999,0.109999999,0.140000001,95.919998468
14783,41784,Spinel,EMP,0.059999999,9.369999886,13.78999996,0.119999997,64.91999817,0.49000001,9.159999847,,,0.170000002,,0.090000004,0.079999998,98.24999787300001
14784,41785,Spinel,EMP,,4.599999905,13.39999962,0.029999999,68.34999847,0.829999983,9.25,,,0.119999997,,0.050000001,0.059999999,96.68999797400001
14786,41787,Spinel,EMP,,8.640000343,14.55000019,0.109999999,62.33000183,0.550000012,9.449999809,,,0.25,0.029999999,0.100000001,0.079999998,96.090002181
14793,41794,Spinel,EMP,0.970000029,2.710000038,7.039999962,7.610000134,66.80000305,0.389999986,7.21999979,,,0.419999987,,,,93.160002976
14795,41796,Spinel,EMP,0.430000007,3.660000086,5.679999828,3.819999933,72.90000153,0.400000006,6.28000021,,,0.319999993,,,,93.490001593
14796,41797,Spinel,EMP,0.360000014,3.75,4.599999905,0.920000017,76.90000153,0.419999987,6.03000021,,,0.230000004,,,,93.210001667
14797,41798,Spinel,EMP,0.270000011,4.920000076,4.269999981,0.460000008,77.0,0.280000001,5.510000229,,,0.180000007,,,,92.89000031299999
14798,41799,Spinel,EMP,0.270000011,7.079999924,3.529999971,0.209999993,76.30000305,0.379999995,5.289999962,,,0.219999999,,,,93.28000290499999
14799,41800,Spinel,EMP,,15.30000019,3.079999924,2.25,69.5,0.479999989,3.779999971,0.159999996,,0.239999995,,,,94.790000065
14800,41801,Spinel,EMP,0.200000003,12.19999981,3.799999952,0.479999989,74.09999847,0.370000005,3.789999962,0.090000004,,0.209999993,,,,95.239998188
14801,41802,Spinel,EMP,0.219999999,13.39999962,3.430000067,0.589999974,73.09999847,0.379999995,3.400000095,0.119999997,,0.189999998,,,,94.82999821499999
14802,41803,Spinel,EMP,0.180000007,13.39999962,3.079999924,0.140000001,73.80000305,0.389999986,3.369999886,0.159999996,,0.189999998,,,,94.71000246800001
14803,41804,Spinel,EMP,0.170000002,7.239999771,3.549999952,0.689999998,77.69999695,0.150000006,4.78000021,0.469999999,,0.219999999,,,,94.969996887
14804,41805,Spinel,EMP,0.180000007,17.10000038,2.450000048,0.07,73.40000153,0.07,0.01,0.340000004,,2.450000048,,,,96.07000201700001
14805,41806,Spinel,EMP,0.200000003,9.539999962,4.329999924,2.029999971,76.09999847,0.360000014,2.25,0.07,,0.239999995,,,,95.11999833899999
14806,41807,Spinel,EMP,0.270000011,11.5,3.670000076,1.220000029,76.09999847,0.389999986,1.620000005,,,0.239999995,,,,95.009998572
14807,41808,Spinel,EMP,0.01,15.69999981,1.769999981,0.129999995,75.09999847,0.800000012,1.690000057,0.159999996,,0.100000001,,,,95.459998322
14812,41813,Spinel,EMP,0.289999992,24.70000076,1.929999948,,69.80000305,,1.960000038,,,0.389999986,,,,99.070003774
14813,41814,Spinel,EMP,1.419999957,25.20000076,2.24000001,,69.5,,1.950000048,,,0.579999983,,,,100.890000758
14814,41815,Spinel,EMP,0.519999981,6.789999962,5.199999809,,76.80000305,,4.5,,,0.230000004,,,,94.040002806
14815,41816,Spinel,EMP,0.419999987,7.539999962,3.369999886,,77.90000153,,4.039999962,,,0.270000011,,,,93.540001338
14816,41817,Spinel,EMP,0.140000001,5.329999924,8.039999962,0.239999995,75.48666369991092,0.430000007,5.730000019,0.300000012,,0.600000024,,,,96.29666364391092
14817,41818,Spinel,EMP,0.239999995,6.079999924,8.260000229,0.200000003,76.04986764860344,0.389999986,4.900000095,0.039999999,,0.07,,,,96.22986787960343
14818,41819,Spinel,EMP,0.239999995,3.329999924,7.929999828,0.280000001,77.48626444075947,0.409999996,5.590000153,0.029999999,,0.150000006,,,,95.44626434275948
14819,41820,Spinel,EMP,0.189999998,4.570000172,7.53000021,0.07,76.81849730730136,0.449999988,5.230000019,,,0.140000001,,,,94.99849769530134
14844,41845,Spinel,EMP,0.029999999,23.60000038,1.320000052,,68.41696890102673,0.400000006,0.790000021,,,,,,,94.55696935902674
14845,41846,Spinel,EMP,0.090000004,22.79999924,0.980000019,,70.28662114666517,0.5,0.50999999,,,,,,,95.16662039966516
14846,41847,Spinel,EMP,0.039999999,23.5,1.460000038,,68.85687898857194,0.310000002,0.980000019,,,,,,,95.14687904657194
14849,41850,Spinel,EMP,0.039999999,19.79999924,1.169999957,,74.87553231324665,0.349999994,0.409999996,,,,,,,96.64553149924664
14850,41851,Spinel,EMP,0.050000001,16.29999924,1.309999943,,77.1744614952857,0.529999971,0.819999993,,,,,,,96.18446064328569
14851,41852,Spinel,EMP,0.079999998,17.89999962,1.039999962,,75.01284166317735,0.460000008,0.540000021,,,,,,,95.03284127217736
14852,41853,Spinel,EMP,0.050000001,21.39999962,1.149999976,,69.74640358113112,0.660000026,0.400000006,,,,,,,93.40640321013113
14854,41855,Spinel,EMP,0.07,20.10000038,0.870000005,,72.63577749969585,0.370000005,0.670000017,,,,,,,94.71577790669585
14855,41856,Spinel,EMP,0.050000001,22.10000038,1.379999995,,72.18615916468191,0.569999993,1.100000024,,,,,,,97.38615955768192
14856,41857,Spinel,EMP,0.02,20.79999924,1.419999957,,72.99587046215063,0.400000006,0.829999983,,,,,,,96.46586964815064
14857,41858,Spinel,EMP,0.07,21.10000038,1.559999943,,72.1360826776847,0.519999981,0.620000005,,,,,,,96.0060829866847
14858,41859,Spinel,EMP,0.02,21.70000076,1.039999962,,73.09602343614506,0.360000014,0.829999983,,,,,,,97.04602415514506
14859,41860,Spinel,EMP,0.079999998,24.89999962,0.980000019,,70.72698709619365,0.289999992,0.670000017,,,,,,,97.64698674219366
14860,41861,Spinel,EMP,0.100000001,26.0,0.850000024,,70.14732448509763,0.310000002,0.419999987,,,,,,,97.82732449909763
14861,41862,Spinel,EMP,0.039999999,18.5,1.24000001,,75.03516483371817,0.49000001,0.75,,,,,,,96.05516485271818
14862,41863,Spinel,EMP,0.039999999,19.60000038,1.549999952,,73.43562604570144,0.50999999,0.600000024,,,,,,,95.73562639070143
14863,41864,Spinel,EMP,0.029999999,24.20000076,1.419999957,,70.255806640611,0.449999988,0.50999999,,,,,,,96.865807334611
14886,41887,Spinel,EMP,2.519999981,3.569999933,6.289999962,,77.2317992171331,0.920000017,2.849999905,,,,,,,93.3817990151331
14887,41888,Spinel,EMP,1.529999971,7.389999866,7.789999962,,73.8131460811662,0.439999998,2.769999981,,,,,,,93.7331458591662
14888,41889,Spinel,EMP,2.089999914,7.599999905,7.360000134,,72.05336230540809,0.439999998,2.75,,,,,,,92.29336225640809
14889,41891,Spinel,EMP,0.920000017,5.119999886,12.47999954,,69.57308587933592,0.479999989,5.050000191,,,,,,,93.62308550233591
14890,41892,Spinel,EMP,7.21999979,4.070000172,6.78000021,,76.31222861719968,0.74000001,2.039999962,,,,,,,97.16222876119967
14891,41893,Spinel,EMP,2.660000086,5.260000229,6.989999771,,75.38248836010798,0.540000021,2.549999952,,,,,,,93.38248841910799
14892,41894,Spinel,EMP,2.140000105,7.570000172,10.85000038,,70.83378711906056,0.300000012,2.75,,,,,,,94.44378778806056
14893,41895,Spinel,EMP,0.140000001,3.069999933,2.299999952,,83.99082156033475,0.75999999,1.909999967,,,,,,,92.17082140333474
14894,41896,Spinel,EMP,5.980000019,1.980000019,7.03000021,,75.59999847,0.189999998,1.460000038,,,,,,,92.239998754
14896,41898,Spinel,EMP,0.01,7.949999809,10.46000004,42.90999985,29.90999985,0.370000005,7.559999943,,,0.150000006,,,,99.319999503
14897,41899,Spinel,EMP,,7.900000095,10.02000046,43.91999817,29.86000061,0.409999996,7.099999905,,,0.100000001,,,,99.309999237
14899,41901,Spinel,EMP,0.029999999,7.760000229,10.43999958,43.27000046,30.22999954,0.409999996,6.920000076,,,0.150000006,0.001,,,99.210999886
14914,41916,Spinel,EMP,0.219999999,0.699999988,14.47999954,46.54000092,27.54999924,0.300000012,9.609999657,0.02,,0.230000004,,,,99.64999936
14915,41917,Spinel,EMP,0.239999995,0.649999976,12.72000027,48.08000183,25.57999992,0.300000012,10.39000034,0.01,,0.219999999,,,,98.190002342
14916,41918,Spinel,"EMP, SIMS",0.129999995,0.790000021,12.43999958,46.13999939,25.25,0.219999999,10.94999981,,,0.219999999,,,,96.13999879400001
14919,41921,Spinel,EMP,0.239999995,1.909999967,12.39999962,0.419999987,70.90175569846666,0.270000011,7.909999847,0.189999998,,0.209999993,,,,94.45175511646666
14920,41922,Spinel,EMP,0.200000003,1.730000019,14.89999962,4.070000172,64.50267354243319,0.200000003,8.640000343,0.270000011,,0.090000004,,,,94.60267371743318
14921,41923,Spinel,EMP,0.200000003,3.920000076,8.539999962,,75.35167921146945,0.330000013,6.139999866,0.090000004,,0.159999996,,,,94.73167913146943
14922,41924,Spinel,EMP,0.280000001,3.049999952,5.739999771,0.059999999,78.83103472716098,0.360000014,5.550000191,0.150000006,,0.090000004,,,,94.11103466516097
14923,41925,Spinel,EMP,0.109999999,6.949999809,6.920000076,0.079999998,75.90236797444435,0.319999993,4.860000134,0.02,,0.090000004,,,,95.25236798744434
14924,41926,Spinel,EMP,0.090000004,6.150000095,5.309999943,0.100000001,80.43195066112752,0.379999995,2.849999905,,,0.129999995,,,,95.44195059912751
14925,41927,Spinel,EMP,0.029999999,7.53000021,3.920000076,0.239999995,80.06215328020247,0.620000005,2.609999895,0.109999999,,0.170000002,,,,95.29215346120246
14926,41928,Spinel,EMP,0.140000001,4.900000095,7.329999924,0.400000006,76.76184504221362,0.280000001,5.079999924,0.129999995,,0.150000006,,,,95.17184499421363
14927,41929,Spinel,EMP,0.140000001,4.960000038,8.180000305,0.119999997,76.16199915620804,0.209999993,5.0,0.300000012,,0.079999998,,,,95.15199950020803
14928,41930,Spinel,EMP,0.109999999,2.660000086,6.349999905,0.159999996,81.99097415432917,0.379999995,3.680000067,0.079999998,,0.129999995,,,,95.54097419532918
14929,41931,Spinel,EMP,0.119999997,4.829999924,7.610000134,0.140000001,76.49189161829568,0.219999999,5.059999943,,,0.079999998,,,,94.55189161429568
14934,41936,Spinel,EMP,,1.669999957,11.18000031,45.75,23.61118440970305,0.300000012,13.80000019,,,,,,,96.31118487870306
14935,41937,Spinel,EMP,,1.850000024,11.57999992,47.22000122,21.08270614420139,0.300000012,13.36999989,,,,,,,95.40270721020138
14936,41938,Spinel,EMP,,1.820000052,10.92000008,47.63999939,23.79851567038333,0.310000002,12.59000015,,,,,,,97.07851534438333
14937,41939,Spinel,EMP,,1.639999986,11.85000038,49.22999954,21.77490802510033,0.209999993,12.43000031,,,,,,,97.13490823410032
14939,41941,Spinel,EMP,,10.85999966,9.390000343,0.050000001,68.62116943442905,0.829999983,4.840000153,,,,,,,94.59116957442905
14940,41942,Spinel,EMP,,11.56000042,10.93000031,0.039999999,65.96874360245837,0.839999974,4.550000191,,,,,,,93.88874449645837
14943,41945,Spinel,EMP,,17.63999939,9.06000042,1.080000043,59.86001287078646,0.400000006,7.590000153,,,,,,,95.63001288278646
14944,41946,Spinel,EMP,,22.21999931,6.849999905,1.539999962,60.27387441024656,0.469999999,6.840000153,,,,,,,98.19387373924657
14947,41949,Spinel,EMP,,19.01000023,5.269999981,0.059999999,65.69087666473409,0.720000029,4.489999771,,,,,,,95.2408766747341
14949,41951,Spinel,EMP,,23.12000084,5.019999981,0.280000001,63.56372082625214,0.439999998,5.699999809,,,,,,,98.12372145525214
14950,41952,Spinel,EMP,,20.35000038,4.150000095,0.07,67.57586848215064,0.689999998,4.349999905,,,,,,,97.18586886015062
14952,41954,Spinel,EMP,,18.69000053,5.650000095,0.01,64.8426646447503,0.469999999,5.900000095,,,,,,,95.5626653637503
14954,41956,Spinel,no_info,,24.04999924,2.529999971,1.649999976,63.93422475560965,0.389999986,3.50999999,,,,,,,96.06422391860966
14955,41957,Spinel,EMP,1.299999952,1.450000048,19.70999908,42.08000183,26.69000053,0.620000005,6.53000021,,,0.419999987,0.01,,,98.810001642
14956,41958,Spinel,EMP,0.819999993,1.769999981,17.87999916,42.61000061,28.05999947,0.629999995,6.059999943,,,0.439999998,0.01,,,98.27999915000001
14957,41959,Spinel,EMP,0.200000003,2.400000095,9.899999619,45.11000061,31.94000053,,8.369999886,,,0.230000004,0.01,,,98.160000747
14958,41960,Spinel,EMP,0.159999996,1.279999971,7.170000076,52.02999878,28.06999969,,8.430000305,,,0.239999995,0.029999999,,,97.409998812
14959,41961,Spinel,EMP,0.150000006,1.99000001,8.720000267,45.27000046,30.20000076,,8.93999958,,,0.360000014,0.039999999,,,95.670001096
14960,41962,Spinel,EMP,0.129999995,1.610000014,4.239999771,45.40999985,39.79999924,,5.429999828,,,0.180000007,0.01,,,96.809998705
14961,41963,Spinel,"EMP,SIMS",,9.170000076,2.599999905,0.119999997,79.37673719636553,0.319999993,1.539999962,,,,,,,93.12673712936554
14962,41964,Spinel,"EMP,SIMS",,8.890000343,2.569999933,0.090000004,79.07370328741564,0.360000014,1.559999943,,,,,,,92.54370352441565
14963,41965,Spinel,"EMP,SIMS",,8.529999733,2.309999943,0.079999998,80.22449505307388,0.419999987,1.460000038,,,,,,,93.02449475207388
14964,41966,Spinel,"EMP,SIMS",,8.609999657,2.319999933,0.079999998,81.35138037812831,0.409999996,1.470000029,,,,,,,94.24137999112833
14965,41967,Spinel,"EMP,SIMS",,7.960000038,2.069999933,0.079999998,81.44825391801584,0.430000007,1.279999971,,,,,,,93.26825386501585
14966,41968,Spinel,"EMP,SIMS",,8.630000114,2.160000086,0.119999997,81.02441704607668,0.479999989,1.409999967,,,,,,,93.82441719907666
14967,41969,Spinel,"EMP,SIMS",,8.270000458,2.279999971,0.079999998,82.1493164623306,0.360000014,1.00999999,,,,,,,94.1493168933306
14968,41970,Spinel,"EMP,SIMS",,8.739999771,2.49000001,0.100000001,81.41549160714119,0.389999986,1.090000033,,,,,,,94.2254914081412
14969,41971,Spinel,"EMP,SIMS",,3.369999886,3.039999962,0.07,83.88889532178169,0.439999998,2.380000114,,,,,,,93.18889528178168
14970,41972,Spinel,"EMP,SIMS",,3.460000038,3.109999895,0.039999999,83.05599648366238,0.419999987,2.460000038,,,,,,,92.54599644066239
14971,41973,Spinel,"EMP,SIMS",,8.159999847,2.619999886,0.059999999,80.94235206027895,0.370000005,1.529999971,,,,,,,93.68235176827895
14972,41974,Spinel,"EMP,SIMS",,6.829999924,2.630000114,0.090000004,81.17403613109062,0.409999996,1.620000005,,,,,,,92.75403617409063
14973,41975,Spinel,"EMP,SIMS",,8.159999847,2.619999886,0.059999999,80.94235206027895,0.370000005,1.529999971,,,,,,,93.68235176827895
15061,42612,Spinel,"EMP, FTIR",0.039999999,0.289999992,51.0,,33.90000153,0.560000002,13.17000008,,,0.170000002,0.01,0.01,,99.150001605
15062,42613,Spinel,"EMP, FTIR",0.150000006,4.519999981,8.020000458,,77.40000153,0.600000024,3.680000067,,,0.140000001,0.01,0.01,,94.530002067
15063,42614,Spinel,"EMP, FTIR",0.119999997,0.159999996,58.09999847,,35.59999847,0.540000021,4.940000057,,,0.189999998,0.01,0.01,,99.66999700900001
15095,42835,Spinel,no_info,0.519999981,,35.02999878,39.34000015,0.0,,24.86000061,,,0.25,,,,99.999999521
15096,42836,Spinel,no_info,0.340000004,,37.72000122,36.90999985,0.0,,24.79000092,,,0.25,,,,100.01000199399999
15097,42837,Spinel,no_info,0.449999988,,39.47000122,34.38000107,0.0,,25.45999908,,,0.239999995,,,,100.00000135299999
15098,42838,Spinel,no_info,0.620000005,,39.83000183,34.20999908,0.0,,25.11000061,,,0.230000004,,,,100.000001529
15099,42839,Spinel,no_info,0.270000011,,24.72999954,50.93999863,0.0,,23.81999969,,,0.25,,,,100.009997871
15100,42840,Spinel,no_info,0.330000013,,29.04999924,45.86999893,0.0,,24.53000069,,,0.230000004,,,,100.009998877
15101,42841,Spinel,no_info,0.349999994,,29.95000076,45.06000137,0.0,,24.36000061,,,0.270000011,,,,99.990002745
15102,42842,Spinel,no_info,0.389999986,,31.48999977,43.24000168,0.0,,24.65999985,,,0.219999999,,,,100.000001285
15103,42843,Spinel,no_info,0.370000005,,33.24000168,41.38000107,0.0,,24.79999924,,,0.209999993,,,,100.00000198800001
15104,42844,Spinel,no_info,0.439999998,,23.70999908,51.97000122,0.0,,23.54000092,,,0.340000004,,,,100.00000122200001
15106,42846,Spinel,no_info,0.50999999,,27.29000092,47.93000031,0.0,,23.93000031,,,0.340000004,,,,100.000001534
15115,42883,Spinel,EMP,0.340000004,0.180000007,41.50999832,56.72999954,11.02000046,0.140000001,19.44000053,,,0.340000004,0.01,0.01,,129.719998866
